video_url,title,channel_id,views,likes,publishDate,genre,ads_yn,tag1,subscribers,totalViews,ch_avg_views,genre_weight,date_from_recent,date_from_recent_week,score,duration_min,title_token,thumbnail,thumbnail_labels,thumbnail_colors,thumbnail_text,thumbnail_text_ratio,tag,thumbnail_text_token,thumbnail_labels_translate
https://www.youtube.com/watch?v=_QZFnLdtXys,(live) 추석에 비트코인 매수자리랑 알트코인 추천해드림~,UCSE9OUP252diepZef3XqeLA,267,17.0,2022-09-11,Education,1,암호 화폐,12100.0,49726.0,195.0,0.093342167610328,176.0,25.0,1.3692307692307693,44.9,"['추석', '비트코인', '매수', '알트', '코인', '추천', '해드림']",,,,,,"['암호 화폐', '투자', '외환 & 화폐']",,
https://www.youtube.com/watch?v=MWGVkuMNnwo,"2023년 ""코스피 2100선도 깨질 수도 있지만"",  그 때 꼭 사야 할 ""이 주식"" / 돈 벌 매수 기회 (현대차, 카카오)  데이짱 김영옥 저자",UCCG6BEYjfQMGzypJw2EJCDQ,84169,2292.0,2022-12-30,Howto & Style,1,투자,845000.0,313642719.0,61789.0,0.0743484720716379,66.0,9.0,1.3622003916554726,21.0,"['코스피', '선도', '깨질', '수도', '있지만', '그', '때', '꼭', '사야', '할', '이', '주식', '돈', '벌', '매수', '기회', '현대차', '카카오', '데이', '김영옥', '저자']",https://img.youtube.com/vi/MWGVkuMNnwo/0.jpg,"['World', 'Tie', 'Font', 'News', 'Event', 'Advertising', 'Movie', 'Display device', 'Formal wear', 'Brand']","[(9.0, 11.0, 15.0), (163.0, 154.0, 152.0), (238.0, 238.0, 95.0), (123.0, 123.0, 16.0)]","₩
고수전설
2023
2023년
데이짱 김영옥 전업투자자
코스피 “2100 무너질수도""
그때 꼭 사야할""이 주식"",",0.32,['투자'],"['고수', '전설', '데이', '김영옥', '전업', '투자자', '코스피', '무너질수도', '그때', '꼭', '사야', '할', '이', '주식']","['세계', '묶다', '폰트', '소식', '이벤트', '광고하는', '영화', '디스플레이 장치', '격식있는 옷차림', '상표']"
https://www.youtube.com/watch?v=YudFiXyQ7pQ,[렌] [리니지M] 이 형은 진짜 뭐지... 연금에 진심인데? 풀컬렉 노린다구요? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ (연금장인 시즌1),UC1P1pSjj0D_4bX2RteQLyuA,31177,0.0,2022-10-29,Gaming,1,게임,51100.0,90979320.0,23197.0,0.2292896438180139,128.0,18.0,1.3440100012932708,8.73,"['렌', '리니지', '이', '형', '진짜', '뭐', '연금', '진심', '풀컬렉', '노린다구요', '연금', '장인', '시즌']",https://img.youtube.com/vi/YudFiXyQ7pQ/0.jpg,"['Rectangle', 'Font', 'Grass', 'Games', 'Screenshot', 'Flooring', 'Soil', 'Pattern', 'Logo', 'Video game software']","[(172.0, 152.0, 120.0), (79.0, 94.0, 36.0), (94.0, 24.0, 21.0), (249.0, 249.0, 247.0)]","1555
발골전문가
하퓨
신규변신! ..9
미쳤다...",0.31,['게임'],"['발골', '전문가', '하퓨', '신규', '변신', '미쳤다']","['직사각형', '폰트', '잔디', '계략', '스크린샷', '바닥', '토양', '무늬', '심벌 마크', '비디오 게임 소프트웨어']"
https://www.youtube.com/watch?v=TwaerAl5hvI,[마감]시흥재희네다육 새롭게 준비된다육들~할인품목대박!!☆고급발매트선물☆오늘득템다육강추!succulents  plant 多肉植物,UCqC7PBcsyC1RjWYghkZLOZQ,5440,0.0,2023-01-07,People & Blogs,1,농림업,17300.0,8951469.0,4086.0,0.0982411757619563,58.0,8.0,1.3313754282917278,27.27,"['마감', '시흥', '재희', '다육', '새롭게', '준비', '된', '다육', '할인', '품목', '대박', '고급', '발', '매트', '선물', '오늘', '득템', '다육', '강추']",https://img.youtube.com/vi/TwaerAl5hvI/0.jpg,"['Plant', 'Petal', 'Organism', 'Font', 'World', 'Magenta', 'Annual plant', 'Flower', 'Publication', 'Advertising']","[(205.0, 73.0, 64.0), (145.0, 56.0, 35.0), (183.0, 94.0, 93.0), (51.0, 13.0, 162.0)]","시흥재희네다육 ◦01053318065 3천(4개만원)
시흥 거모동 846-1
4천,5천(3개만원)
6천(2개만원)
마감합니다~
새롭게 준비되어있는 다육들~~
할인품목들도 같이 구경해요
사용제
ha
발매트선물
오늘 5만이상",0.31,"['농림업', '식물 & 정원', '농사 & 수확']","['시흥', '재희', '다육', '개', '만원', '시흥', '거', '모동', '개', '만원', '개', '만원', '마감', '합니다', '새롭게', '준비', '되어있는', '다육', '할인', '품목', '같이', '구경해', '용제', '발', '매트', '선물', '오늘']","['식물', '꽃잎', '유기체', '폰트', '세계', '마젠타', '연간 공장', '꽃', '출판', '광고하는']"
https://www.youtube.com/watch?v=7i9pigWULt4,"리플 550원 붕괴시점에 FTX 인수 의향 질문 받은 코인베이스, “블룸버그TV라 답하겠다, 나는..” 리플 비트코인 이더리움",UCrU3Wz7ssRLM-af4WainLKg,13492,604.0,2022-11-08,Howto & Style,1,암호 화폐,47900.0,22346658.0,10195.0,0.0743484720716379,118.0,16.0,1.3233938205002451,10.12,"['리플', '붕괴', '시점', '인수', '의향', '질문', '받은', '코인', '베이스', '블룸버그', '답', '하겠다', '나', '리플', '비트코인', '더', '리움']",https://img.youtube.com/vi/7i9pigWULt4/0.jpg,"['Font', 'Event', 'News', 'Photo caption', 'Brand', 'Spokesperson', 'Job', 'Advertising', 'Public speaking', 'Rectangle']","[(11.0, 10.0, 13.0), (243.0, 242.0, 242.0), (167.0, 153.0, 120.0), (82.0, 48.0, 35.0)]","CONS
C
FIX 인수의향질문에 코인베이스,
리플 재상장염두
wered by
icoindesk""",0.36,"['암호 화폐', '투자', '외환 & 화폐']","['인수', '의향', '질문', '코인', '베이스', '리플', '재상', '장염']","['폰트', '이벤트', '소식', '사진 설명', '상표', '대변인', '직업', '광고하는', '대중 연설', '직사각형']"
https://www.youtube.com/watch?v=fj5XRciE_jA,용인남사 민이네다육?착한국민다육전문농장 100여품종종중?방문시무조건천원/택배무조건3포트5천?3만이상선물증정succulents  plant 多肉植物,UCqC7PBcsyC1RjWYghkZLOZQ,5339,0.0,2022-09-18,People & Blogs,1,농림업,17300.0,8951469.0,4086.0,0.0982411757619563,169.0,24.0,1.3066568771414586,41.6,"['용인', '남사', '민', '다육', '착한', '국민', '다육', '전문', '농장', '품종', '종중', '방문', '무조건', '천원', '택배', '무조건', '포트']",https://img.youtube.com/vi/fj5XRciE_jA/0.jpg,"['World', 'Nature', 'Organism', 'Font', 'Adaptation', 'Landmark', 'Plant', 'Screenshot', 'Urban design', 'Technology']","[(191.0, 182.0, 251.0), (49.0, 37.0, 128.0), (133.0, 59.0, 59.0), (84.0, 76.0, 141.0)]","용인시 처인구 남산읍 천덕산로285-
국민욱/말씀 다중 010 6963 0
민이네다
15-1625,010-05-06-
와~천원 다육 농장이 있네요~
도매업
민이네다육
010 6863 0625
105가지중 내맘대로 고르세요
다루
106463425
오늘 선물
착한 국민다육 첫 소개 선물증정
무조건 3포트 5천원(2만이상 택배가능)
방문 1포트 천원",0.31,"['농림업', '식물 & 정원']","['용인시', '처인구', '남산', '읍', '천덕', '산로', '국', '민욱', '말씀', '다중', '민', '다', '와', '천원', '다육', '농장', '있네요', '도매', '업', '민', '다육', '가지', '맘', '고르세요', '다루', '오늘', '선물', '착한', '국민', '다육', '첫', '소개', '선물', '증정', '무조건', '포트', '택배', '가능', '방문', '포트', '천원']","['세계', '자연', '유기체', '폰트', '적응', '경계표', '식물', '스크린샷', '도시 디자인', '기술']"
https://www.youtube.com/watch?v=26wyUJ5I3W8,[오딘: 발할라 라이징]영웅아바타로 1년동안 리세를 한 레전드 시청자분의 등장,UCEqnhWFiZV-ziHD909994gQ,32668,160.0,2022-10-31,Gaming,1,게임,103000.0,108230590.0,25176.0,0.2292896438180139,126.0,18.0,1.2975850015888148,14.85,"['오딘', '발할라', '라이', '징', '영웅', '아바타', '리세', '한', '레전드', '시청자', '등장']",https://img.youtube.com/vi/26wyUJ5I3W8/0.jpg,"['Font', 'Entertainment', 'Poster', 'Music', 'Technology', 'Flash photography', 'Fictional character', 'Advertising', 'Graphics', 'Event']","[(246.0, 234.0, 23.0), (244.0, 201.0, 16.0), (47.0, 52.0, 57.0), (29.0, 222.0, 197.0)]","오른쪽에서 하세요
x9
최현수
닭곰탕이 영웅아바타를 끼고 1년동안 리세를 한
가즈
레전드 시청자분
● 허승호
32",0.22,['게임'],"['오른쪽', '하세요', '최현수', '닭', '곰탕', '영웅', '아바타', '끼', '리세', '한', '가', '레전드', '시청자', '허', '승호']","['폰트', '오락', '포스터', '음악', '기술', '플래시 촬영', '가상의 인물', '광고하는', '제도법', '이벤트']"
https://www.youtube.com/watch?v=yuNQheV5Zsk,[05학번이즈히어] 신도시 부부는 결혼기념일에 무엇을 하는가,UCGX5sP4ehBkihHwt5bs5wvg,1373957,9148.0,2022-12-17,Comedy,1,코미디,1900000.0,738263031.0,1059201.0,0.0206200056218126,79.0,11.0,1.2971636167261926,23.4,"['학번', '히', '신도시', '부부', '결혼기념일', '무엇', '하는가']",https://img.youtube.com/vi/yuNQheV5Zsk/0.jpg,"['Sky', 'Flash photography', 'Hat', 'Sleeve', 'Cap', 'Gesture', 'Baseball cap', 'Font', 'Travel', 'Happy']","[(169.0, 198.0, 229.0), (132.0, 171.0, 221.0), (12.0, 20.0, 38.0), (132.0, 105.0, 108.0)]","결혼기념일
oftfut is here
신도시 아재들",0.16,['코미디'],"['결혼기념일', '신도시', '재']","['하늘', '플래시 촬영', '모자', '소매', '캡', '몸짓', '야구 모자', '폰트', '여행하다', '행복하다']"
https://www.youtube.com/watch?v=Mk2hWZcDeDE,딩대가 광고모델도 하는데 대한민국 월드컵 16강 쌉가능이지 (CU 딩대우유②) [시즌4 ep.21],UCuG998qSYbpTz_TeggrLjoA,184655,739.0,2022-11-29,Entertainment,1,스포츠,251000.0,30185623.0,142385.0,0.0865156808416656,97.0,13.0,1.2968711591810935,13.0,"['딩대', '광고', '모델', '하는데', '대한민국', '월드컵', '강', '쌉', '가능', '딩', '우유', '시즌']",https://img.youtube.com/vi/Mk2hWZcDeDE/0.jpg,"['Vertebrate', 'Product', 'Organism', 'Mammal', 'Font', 'Toy', 'Happy', 'Snout', 'Teddy bear', 'Beard']","[(245.0, 242.0, 94.0), (162.0, 100.0, 153.0), (61.0, 126.0, 147.0), (241.0, 232.0, 230.0)]","2
SC992CH",0.2,['스포츠'],[],"['척골가 있는', '제품', '유기체', '포유류', '폰트', '장난감', '행복하다', '주둥이', '테디 베어', '수염']"
https://www.youtube.com/watch?v=Va1kQt51jw0,[NBA 웃음벨]  머xx 얘는 진짜 사이코 그 자체네ㄷㄷㄷ(웨스트브룩 3연패 달성),UCYQ3IkxNYXNtd2TsK5ylevw,29059,397.0,2022-12-03,Sports,1,농구,97100.0,47647433.0,22454.0,0.0475444725535076,93.0,13.0,1.2941569430836375,14.25,"['웃음', '벨', '머', '얘', '진짜', '사이코', '그', '자체', '웨스트', '브룩', '연패', '달성']",https://img.youtube.com/vi/Va1kQt51jw0/0.jpg,"['Smile', 'Sports uniform', 'Sleeve', 'Gesture', 'Player', 'Fan', 'Sportswear', 'Font', 'Jersey', 'Championship']","[(18.0, 13.0, 17.0), (239.0, 235.0, 129.0), (215.0, 189.0, 195.0), (134.0, 120.0, 123.0)]","""역시 난 최고야""
LAER 사랑스러운 서브룩 때문에
CenterCourt
안 웃을 수가 없다
ヲヲヲヲヲ",0.12,"['농구', '스포츠']","['역시', '난', '최고', '사랑스러운', '서브', '때문', '안', '웃', '수가', '없다']","['웃다', '스포츠 유니폼', '소매', '몸짓', '플레이어', '팬', '운동복', '폰트', '저지', '선수권 대회']"
https://www.youtube.com/watch?v=mXbIvtVWkAI,리니지W 니가 남바완이냐???  天堂W【 똘끼 】,UCybKp0O2N9sUZOgIm1j2r_w,69584,546.0,2022-12-03,Gaming,1,게임,232000.0,212781619.0,53882.0,0.2292896438180139,93.0,13.0,1.2914145725845363,5.22,"['리니지', '니', '남바완', '똘끼']",https://img.youtube.com/vi/mXbIvtVWkAI/0.jpg,"['World', 'Font', 'Entertainment', 'Fictional character', 'Games', 'Space', 'Astronomical object', 'Event', 'Advertising', 'Super bowl']","[(236.0, 242.0, 246.0), (179.0, 197.0, 223.0), (123.0, 8.0, 9.0), (214.0, 45.0, 57.0)]","와겁나쎄네
판왕자들끼
수
O星星命
1등기사 우유",0.32,['게임'],"['와', '겁나', '쎄네', '판', '왕자', '끼', '수', '우유']","['세계', '폰트', '오락', '가상의 인물', '계략', '공간', '천체', '이벤트', '광고하는', '슈퍼 볼']"
https://www.youtube.com/watch?v=iOj1K_RuBr8,【던파M】 중대발표하겠습니다 ... 버리겠습니다,UCXybGky1c_63xzXFzI0eU8A,37250,154.0,2022-11-06,Gaming,1,게임,112000.0,172215914.0,28847.0,0.2292896438180139,120.0,17.0,1.2912954553333102,2.92,"['던파', '중대', '발표', '하겠습니다', '버리겠습니다']",https://img.youtube.com/vi/iOj1K_RuBr8/0.jpg,"['Clock', 'Font', 'Electric blue', 'Darkness', 'Signage', 'Brand', 'Number', 'Graphics', 'Circle', 'Monochrome photography']","[(9.0, 9.0, 9.0), (243.0, 243.0, 243.0), (158.0, 158.0, 158.0), (194.0, 194.0, 194.0)]",중대발표,0.22,['게임'],"['중대', '발표']","['시계', '폰트', '강청색', '어둠', '사이니지', '상표', '숫자', '제도법', '원', '흑백 사진']"
https://www.youtube.com/watch?v=S0K4dW3zo34,MZ에게 낮술의 맛을 알려준 SBN…? | 꼰대인듯 꼰대아닌 선배와 베이비들의 한강 노상 라이브! 소유X이무진X비오 술방 #노상어게인 EP.2,UCs29NQY8SdvtjhxYxvy3Grg,378805,1911.0,2022-09-29,People & Blogs,1,음료,331000.0,50785908.0,295267.0,0.0982411757619563,158.0,22.0,1.2829235911903465,24.3,"['낮술', '맛', '알려', '준', '꼰', '듯', '꼰', '아닌', '선배', '베이비', '한강', '노상', '라이브', '소유', '무진', '비오', '술방']",https://img.youtube.com/vi/S0K4dW3zo34/0.jpg,"['Smile', 'Happy', 'Gesture', 'Font', 'Sharing', 'Entertainment', 'Fun', 'Movie', 'Team', 'Event']","[(7.0, 8.0, 9.0), (158.0, 154.0, 154.0), (85.0, 83.0, 83.0), (96.0, 115.0, 139.0)]","""얘들아 안 마실거야?
잘못 들었습니다?
노상어게인
누나??!
선배님?
MZ 세대 아티스트 EP.2
기강 잡으러 온 SBN' VI",0.26,['음료'],"['얘', '안', '마실거야', '잘못', '들었습니다', '노상', '어게인', '누나', '선배', '세대', '아티스트', '기강', '잡으러', '온']","['웃다', '행복하다', '몸짓', '폰트', '나누는', '오락', '재미있는', '영화', '팀', '이벤트']"
https://www.youtube.com/watch?v=6O9bBJ-JLOM,"증시 바닥을 알리는 징조가 나타났다! 끝 물 조짐 보이는 태조 이방원 테마주! (나스닥급등, 주가급락) 이창훈 전 공무원연금 CIO",UCCG6BEYjfQMGzypJw2EJCDQ,78965,2424.0,2022-09-10,Howto & Style,1,주식 & 투자,845000.0,313642719.0,61789.0,0.0743484720716379,177.0,25.0,1.277978280923789,35.38,"['증시', '바닥', '알리는', '징조', '나타났다', '끝', '물', '조짐', '보이는', '태조', '이방원', '테마주', '나스닥', '급등', '주가', '급락', '이창훈', '전', '공무원', '연금']",https://img.youtube.com/vi/6O9bBJ-JLOM/0.jpg,"['Font', 'Display device', 'Technology', 'Advertising', 'Multimedia', 'T-shirt', 'Photo caption', 'Games', 'News', 'Television program']","[(11.0, 12.0, 15.0), (187.0, 191.0, 216.0), (206.0, 200.0, 64.0), (116.0, 119.0, 121.0)]","AA
49
고수 석
alococal_teat.utdatain
Order Book
Bid
40.487
58,184
Al
349.1 3492
3468 3653
HAS JUFA
348 3495
3487 319
35.336
160.760
54.366
이창훈 전 공무원연금 CIO
24.525
[증시 바닥을
알려주는 신호가 나타났다!!",0.18,"['주식 & 투자', '투자']","['고수', '석', '이창훈', '전', '공무원', '연금', '증시', '바닥', '알려주는', '신호', '나타났다']","['폰트', '디스플레이 장치', '기술', '광고하는', '멀티미디어', '티셔츠', '사진 설명', '계략', '소식', 'TV 프로그램']"
https://www.youtube.com/watch?v=N1cUabLuVok,의리★아이온 클래식 의리북 & 내일 이벤트패스등장 강화하셔야죠? 2부  [동시송출],UCWeOtJKI4zzWCmQmMnXFGEQ,4485,87.0,2022-10-04,Gaming,1,게임,8040.0,8572811.0,3526.0,0.2292896438180139,153.0,21.0,1.2719795802609188,326.43,"['의리', '아이온', '클래식', '의리', '북', '내일', '이벤트', '패스', '등장', '강화하셔야죠', '부', '동시', '송출']",https://img.youtube.com/vi/N1cUabLuVok/0.jpg,"['Font', 'Mario', 'Operating system', 'Screenshot', 'Electric blue', 'Display device', 'Multimedia', 'Software', 'Recreation', 'Logo']","[(71.0, 118.0, 165.0), (236.0, 244.0, 246.0), (176.0, 197.0, 221.0), (111.0, 210.0, 200.0)]","கிஸ்தி எரியின் சம் MRTIC
1210
Am&ut
T",0.08,['게임'],[],"['폰트', '마리오', '운영 체제', '스크린샷', '강청색', '디스플레이 장치', '멀티미디어', '소프트웨어', '휴양', '심벌 마크']"
https://www.youtube.com/watch?v=59-GQOUgFLc,"【던파M】 정말 나올 줄은 몰랐지 (리액션 고장, 서조는 거들 뿐)",UCXybGky1c_63xzXFzI0eU8A,36655,145.0,2022-12-27,Gaming,1,게임,112000.0,172215914.0,28847.0,0.2292896438180139,69.0,9.0,1.2706693936977849,1.0,"['던파', '정말', '나올', '줄', '몰랐지', '리액션', '고장', '조', '거들', '뿐']",https://img.youtube.com/vi/59-GQOUgFLc/0.jpg,"['Sleeve', 'T-shirt', 'Font', 'Event', 'Comfort', 'Audio equipment', 'Automotive design', 'Microphone', 'Room', 'Sitting']","[(53.0, 54.0, 55.0), (194.0, 194.0, 195.0), (9.0, 9.0, 10.0), (155.0, 156.0, 159.0)]",당연히 무득,0.03,['게임'],"['당연히', '무득']","['소매', '티셔츠', '폰트', '이벤트', '편안', '오디오 장비', '자동차 디자인', '마이크로폰', '방', '좌석']"
https://www.youtube.com/watch?v=7f9_XIC1_R8,리니지W 또 레전드 찍었다!! 강남지부장형님한테 선 넘었다...진짜 죄송합니다 ㅠ.ㅠ   [ 홀덤 리니지m 리니지w 불도그 天堂W 宙斯6 文老爹 ],UCLi7ULqlbpBLA1PkOE4QlKw,24597,262.0,2022-11-11,Gaming,1,게임,72000.0,30684068.0,19359.0,0.2292896438180139,115.0,16.0,1.2705718270571826,6.02,"['리니지', '또', '레전드', '찍었다', '강남', '부장', '형님', '선', '넘었다', '진짜', '죄송합니다', '홀덤', '리니지', '리니지', '불도그']",https://img.youtube.com/vi/7f9_XIC1_R8/0.jpg,"['Cap', 'Gesture', 'Entertainment', 'Baseball cap', 'Font', 'Television program', 'Fun', 'Happy', 'T-shirt', 'Flash photography']","[(3.0, 3.0, 3.0), (243.0, 33.0, 6.0), (167.0, 20.0, 3.0), (9.0, 65.0, 226.0)]","EEEEEE
ENER",0.25,['게임'],[],"['캡', '몸짓', '오락', '야구 모자', '폰트', 'TV 프로그램', '재미있는', '행복하다', '티셔츠', '플래시 촬영']"
https://www.youtube.com/watch?v=YdeHj_2lqUU,전설반지 강화갑니다. 이 의자에 앉아서 편하게 보세요,UCZh9vYZiCHUIttMd1KIqi2w,15292,54.0,2022-12-26,Gaming,1,게임,26700.0,17742586.0,12144.0,0.2292896438180139,70.0,10.0,1.2592226613965745,17.7,"['전설', '반지', '강화', '갑니다', '이', '의자', '앉아서', '편하게', '보세요']",https://img.youtube.com/vi/YdeHj_2lqUU/0.jpg,"['Rectangle', 'Font', 'Screenshot', 'Brand', 'Parallel', 'Advertising', 'Display device', 'Signage', 'Logo', 'Number']","[(207.0, 199.0, 172.0), (253.0, 14.0, 12.0), (237.0, 35.0, 29.0), (128.0, 79.0, 39.0)]","제조
도감을 완성하였습니다!
진시황의 반지
42
성공
진시황의 반지 1개
전설반지
X",0.25,['게임'],"['제조', '도감', '완성', '하였습니다', '진시황', '반지', '성공', '진시황', '반지', '개', '전설', '반지']","['직사각형', '폰트', '스크린샷', '상표', '평행한', '광고하는', '디스플레이 장치', '사이니지', '심벌 마크', '숫자']"
https://www.youtube.com/watch?v=n3ZCvb5L3Us,과연 일본아내는 맛만보고 자신의 최애 중국집 '짬뽕'을 찾을 수 있을까?,UCDWuauI9su9-SpSiuw1Yq8g,206897,1718.0,2022-12-02,People & Blogs,1,맛집 리뷰,219000.0,58005249.0,164788.0,0.0982411757619563,94.0,13.0,1.2555343835716193,14.82,"['과연', '아내', '맛', '보고', '자신', '최애', '중국집', '짬뽕', '찾을', '수', '있을까']",https://img.youtube.com/vi/n3ZCvb5L3Us/0.jpg,"['Food', 'Tableware', 'Recipe', 'Sharing', 'Ingredient', 'Cuisine', 'Dish', 'Food craving', 'Curtain', 'Happy']","[(7.0, 4.0, 3.0), (136.0, 120.0, 93.0), (158.0, 155.0, 150.0), (75.0, 42.0, 23.0)]","(신주쿠반점)(홍콩반점)
!?
(진짜루)
(교동짬뽕)
(니쿠엔멘)",0.1,"['맛집 리뷰', '레스토랑', '음식']","['신주쿠', '반점', '홍콩', '반점', '진짜루', '교동', '짬뽕', '쿠', '멘']","['음식', '식기', '레시피', '나누는', '재료', '요리', '접시', '음식 갈망', '커튼', '행복하다']"
https://www.youtube.com/watch?v=MdEP7rJVFpg,[#완주맛집] 짬뽕이 맛있는 #완주중국집 해물 가득’ 삼선특짬뽕’ 불고기 듬뿍 ‘불고기짬뽕’ 찐한 매운맛 ‘불타는짬뽕’ 취향대로 골라 먹는 #완주봉동맛집 ‘사천향’,UCgjqBCK9-Vqvujr96f4oZVQ,20646,220.0,2022-12-26,Travel & Events,1,맛집 리뷰,61300.0,5853046.0,16534.0,0.0172469180420029,70.0,10.0,1.2486996492076932,14.35,"['짬뽕', '맛있는', '해물', '가득', '삼선', '특', '짬뽕', '불고기', '듬뿍', '불고기', '짬뽕', '찐한', '매운', '맛', '불타는', '짬뽕', '취향', '골라', '먹는', '천향']",https://img.youtube.com/vi/MdEP7rJVFpg/0.jpg,"['Glasses', 'Food', 'Ingredient', 'Recipe', 'Cuisine', 'Hat', 'Dish', 'Baseball cap', 'Meat', 'Fast food']","[(13.0, 6.0, 5.0), (166.0, 35.0, 7.0), (225.0, 190.0, 94.0), (214.0, 195.0, 169.0)]","취향대로
골라 먹자~!
계속
여행 생각
완주에서 제일 맛있는 짬뽕맛집
41
000m
완주맛집 사천향",0.21,"['맛집 리뷰', '음식', '레스토랑']","['취향', '골라', '먹자', '계속', '여행', '생각', '완주', '제일', '맛있는', '짬뽕', '맛집', '완주', '맛집', '천향']","['안경', '음식', '재료', '레시피', '요리', '모자', '접시', '야구 모자', '고기', '패스트 푸드']"
https://www.youtube.com/watch?v=EYNmFoxW-9g,쿠팡 패션에서 로켓 배송으로 편리하게 쇼핑하기! / 뉴트럴 컬러톤의 모노크로매틱 스타일링 연출법,UCBtmRin-fYPy2qQPixbQIKg,73682,150.0,2022-10-15,Travel & Events,1,패션 & 뷰티,69600.0,7325479.0,59076.0,0.0172469180420029,142.0,20.0,1.2472408423048278,9.57,"['쿠팡', '패션', '로켓', '배송', '편리하게', '쇼핑', '하기', '뉴트럴', '컬러', '톤', '노크', '매틱', '스타', '일링', '연출', '법']",https://img.youtube.com/vi/EYNmFoxW-9g/0.jpg,"['Joint', 'Shoe', 'Shoulder', 'Neck', 'Sleeve', 'Waist', 'Knee', 'Collar', 'Fashion design', 'Thigh']","[(232.0, 197.0, 60.0), (194.0, 96.0, 66.0), (241.0, 94.0, 62.0), (124.0, 75.0, 36.0)]","doubang
tbub
ED Ha
EIC LION
'DOBE",0.48,['패션 & 뷰티'],[],"['관절', '구두', '어깨', '목', '소매', '허리', '무릎', '칼라', '패션 디자인', '대퇴골']"
https://www.youtube.com/watch?v=egG2mmLrTGA,"BoA 무서운 경고 ""2028년 중국 GDP가 미국을 추월 할 것"" / 금 관리 들어간 중국, 달러 대신 금 모으는 세계 중앙은행들! (세계경제위기, 중국경제위기) 홍익희 전 교수",UCCG6BEYjfQMGzypJw2EJCDQ,76740,1494.0,2023-01-23,Howto & Style,1,투자,845000.0,313642719.0,61789.0,0.0743484720716379,42.0,6.0,1.2419686351939665,20.28,"['무서운', '경고', '중국', '가', '미국', '추월', '할', '것', '금', '관리', '들어간', '중국', '달러', '대신', '금', '모으는', '세계', '중앙은행', '세계', '경제위기', '중국', '경제위기', '홍익', '희', '전', '교수']",https://img.youtube.com/vi/egG2mmLrTGA/0.jpg,"['World', 'Tie', 'Font', 'Suit', 'Adaptation', 'News', 'Blazer', 'Photo caption', 'Formal wear', 'Advertising']","[(9.0, 7.0, 9.0), (238.0, 242.0, 38.0), (45.0, 51.0, 77.0), (143.0, 146.0, 152.0)]","www
WH
815 CHLIS
MONEY TALK
홍희 전 세종대 교수
금 관리 들어간 중국
BoA 무서운 경고 “2028년
중국 CDP가 미국을 추월할 것""",0.27,['투자'],"['홍희', '전', '세종대', '교수', '금', '관리', '들어간', '중국', '무서운', '경고', '중국', '가', '미국', '추월', '할', '것']","['세계', '묶다', '폰트', '정장', '적응', '소식', '블레이저', '사진 설명', '격식있는 옷차림', '광고하는']"
https://www.youtube.com/watch?v=OoK_prtAeZE,"[두목-쇼] 두 목사, 이해찬을 만나다!",UCd4BxCKyMHG2J0X1SerTPaQ,239357,24742.0,2022-10-05,Comedy,1,코미디,565000.0,207409581.0,193119.0,0.0206200056218126,152.0,21.0,1.239427503249292,82.97,"['두목', '쇼', '두', '목사', '이해찬', '만나다']",https://img.youtube.com/vi/OoK_prtAeZE/0.jpg,"['Glasses', 'Smile', 'Vision care', 'Tie', 'Font', 'Blazer', 'Flash photography', 'Suit', 'Collar', 'Eyewear']","[(4.0, 6.0, 8.0), (30.0, 58.0, 52.0), (241.0, 234.0, 227.0), (113.0, 121.0, 113.0)]","The
War
룸
이해찬
&두목소/
누추한 곳에 귀한분 등장!",0.39,['코미디'],"['룸', '이해찬', '두목', '소', '누', '추한', '곳', '분', '등장']","['안경', '웃다', '시력 관리', '묶다', '폰트', '블레이저', '플래시 촬영', '정장', '칼라', '안경']"
https://www.youtube.com/watch?v=I9m8zzujSaM,리니지M : 홈런왕 가오나시티 #shorts,UCO5EP4mk3g95PmPRf7mlgng,20619,89.0,2023-01-01,Gaming,1,게임,43700.0,26106798.0,16671.0,0.2292896438180139,64.0,9.0,1.2368184272089258,1.0,"['리니지', '홈런왕', '가오', '시티']",https://img.youtube.com/vi/I9m8zzujSaM/0.jpg,"['Font', 'Display device', 'Darkness', 'Multimedia', 'Electric blue', 'Brand', 'Rectangle', 'Logo', 'Graphics', 'Publication']","[(24.0, 45.0, 63.0), (251.0, 251.0, 249.0), (238.0, 241.0, 176.0), (153.0, 157.0, 92.0)]","ㅅㅎㅇ
홈런의
가오나시티
JI WOONG KIM
스피
가즈아
가자!
어
SOCIA
● BJ가시오가피(kimgoon27)
신화업~",0.11,['게임'],"['홈런', '가오', '시티', '스피', '가즈', '가자', '가시오가피', '신화', '업']","['폰트', '디스플레이 장치', '어둠', '멀티미디어', '강청색', '상표', '직사각형', '심벌 마크', '제도법', '출판']"
